ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TIPSY041-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_lichenella	0.99
TBGMI161-21		Insecta	0.54	Sarcoptiformes	0.44	Phenopelopidae	0.09	dummy_Phenopelopidae	0.09	dummy_Phenopelopidae	0.09	Eupelops	0.09	Eupelops_occultus	0.09
TACFI179-12		Insecta	1.00	Diptera	0.89	Tachinidae	0.40	Tachininae	0.17	Voriini	0.12	Phyllomya	0.06	Phyllomya_volvulus	0.06
SRCNC529-16		Insecta	1.00	Diptera	0.89	Syrphidae	0.46	Syrphinae	0.34	Syrphini	0.22	Platycheirus	0.11	Platycheirus_angustatus	0.06
TBGMI032-21		Insecta	0.98	Coleoptera	0.41	Staphylinidae	0.10	Chironominae	0.05	Staphylinini	0.04	Formica	0.04	Dictyoptera_aurora	0.03
SMNSH035-23		Insecta	1.00	Hymenoptera	0.50	Ichneumonidae	0.31	Ichneumoninae	0.08	dummy_Ichneumoninae	0.07	Orthocentrus	0.04	Dichrogaster_perlae	0.03
SMNSA022-16		Arachnida	0.99	Araneae	0.99	Gnaphosidae	0.37	dummy_Gnaphosidae	0.37	dummy_Gnaphosidae	0.37	Gnaphosa	0.21	Gnaphosa_lapponum	0.17
TBGMI152-21		Insecta	0.90	Coleoptera	0.39	Carabidae	0.16	Harpalinae	0.14	Pterostichini	0.07	Poecilus	0.05	Chamobates_cuspidatus	0.05
SMNSH025-23		Insecta	0.98	Lepidoptera	0.37	Ichneumonidae	0.12	Phycitinae	0.06	dummy_Phycitinae	0.06	Catastia	0.06	Catastia_marginea	0.06
SCINO632-15		Insecta	0.97	Diptera	0.52	Mycetophilidae	0.21	dummy_Sciaridae	0.14	dummy_Sciaridae	0.14	Coleophora	0.08	Pseudolycoriella_hartmanni	0.03
SMNKA190-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.99	dummy_Linyphiidae	0.99	dummy_Linyphiidae	0.99	Agyneta	0.96	Agyneta_mossica	0.73
RLP001-20		Insecta	1.00	Hemiptera	0.28	Cicadellidae	0.23	Deltocephalinae	0.21	Athysanini	0.16	Stictocoris	0.08	Stictocoris_picturatus	0.08
SCINO1472-16		Insecta	0.97	Diptera	0.79	Sciaridae	0.40	dummy_Sciaridae	0.40	dummy_Sciaridae	0.40	Bradysia	0.13	Prosciara_prosciaroides	0.07
SMNSA035-16		Arachnida	0.90	Araneae	0.90	Linyphiidae	0.27	dummy_Linyphiidae	0.27	dummy_Linyphiidae	0.27	Pardosa	0.07	Hypsosinga_pygmaea	0.06
TACFI469-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
RDBA246-05		Insecta	1.00	Hymenoptera	0.48	Tenthredinidae	0.32	Allantinae	0.10	dummy_Allantinae	0.10	Ametastegia	0.10	Ametastegia_perla	0.06
TACFI760-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosomatini	1.00	Cistogaster	1.00	Cistogaster_globosa	1.00
SMNKA045-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.94	dummy_Thomisidae	0.94	dummy_Thomisidae	0.94	Xysticus	0.86	Xysticus_obscurus	0.25
SMNSA049-16		Arachnida	1.00	Araneae	1.00	Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	Tetragnatha	1.00	Tetragnatha_nigrita	1.00
TBGMI021-21		Insecta	0.99	Coleoptera	0.38	Mycetophilidae	0.09	Galerucinae	0.06	dummy_Sciaridae	0.05	Sunira	0.03	Sunira_circellaris	0.03
TBGMI166-21		Insecta	0.94	Diptera	0.35	Chironomidae	0.11	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Rheocricotopus	0.05	Rheocricotopus_chapmani	0.05
TBGMI116-21		Insecta	0.98	Lepidoptera	0.40	Geometridae	0.10	Larentiinae	0.08	dummy_Larentiinae	0.04	Eupithecia	0.04	Polydrusus_pilosus	0.04
TBGMI169-21		Arachnida	1.00	Sarcoptiformes	1.00	Carabodidae	1.00	dummy_Carabodidae	1.00	dummy_Carabodidae	1.00	Carabodes	1.00	Carabodes_femoralis	1.00
TANYT227-15		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_occultus	1.00
UKAN756-22		Insecta	1.00	Diptera	1.00	Tabanidae	1.00	Tabaninae	1.00	Tabanini	1.00	Atylotus	1.00	Atylotus_fulvus	0.98
SMNKA031-16		Arachnida	0.96	Araneae	0.95	Linyphiidae	0.45	dummy_Linyphiidae	0.45	dummy_Linyphiidae	0.45	Tallusia	0.20	Tallusia_experta	0.20
SMNKA269-16		Arachnida	0.98	Araneae	0.98	Linyphiidae	0.80	dummy_Linyphiidae	0.80	dummy_Linyphiidae	0.80	Palliduphantes	0.10	Palliduphantes_antroniensis	0.10
RDNMH541-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
SMNKA263-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.77	dummy_Linyphiidae	0.77	dummy_Linyphiidae	0.77	Centromerus	0.53	Centromerus_arcanus	0.50
SCINO501-15		Insecta	0.99	Diptera	0.69	Tachinidae	0.20	dummy_Sciaridae	0.14	dummy_Sciaridae	0.14	Leptosciarella	0.11	Leptosciarella_claviforceps	0.08
SONT102-10		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Dasysyrphus	1.00	Dasysyrphus_pinastri	0.62
TBGMI053-21		Insecta	1.00	Diptera	0.56	Mycetophilidae	0.16	Mycetophilinae	0.13	Exechiini	0.12	Anatella	0.08	Anatella_turi	0.08
TACFI443-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Phasia	1.00	Phasia_obesa	1.00
TACFI467-12		Insecta	1.00	Diptera	0.81	Tachinidae	0.19	dummy_Anthomyiidae	0.14	dummy_Anthomyiidae	0.14	Diplostichus	0.07	Diplostichus_janitrix	0.07
TBGMI008-21		Insecta	0.99	Lepidoptera	0.31	Chironomidae	0.07	Noctuinae	0.06	dummy_Noctuinae	0.04	Dorytomus	0.03	Dorytomus_tremulae	0.03
TACFI606-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Ernestiini	1.00	Synactia	1.00	Synactia_parvula	1.00
SMNKA025-16		Arachnida	0.99	Araneae	0.99	Salticidae	0.84	dummy_Salticidae	0.84	dummy_Salticidae	0.84	Talavera	0.75	Talavera_parvistyla	0.75
TBGMI156-21		Insecta	0.84	Coleoptera	0.26	Mycetophilidae	0.10	Mycetophilinae	0.08	dummy_Pterophorinae	0.06	Oxyptilus	0.06	Oxyptilus_pilosellae	0.04
TBGMI039-21		Insecta	0.98	Coleoptera	0.36	Staphylinidae	0.12	Hydroptilinae	0.07	dummy_Hydroptilinae	0.07	Donacia	0.04	Chaoborus_posio	0.04
RDNMD371-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Anaplectoides	1.00	Anaplectoides_prasina	1.00
TBGMI036-21		Insecta	1.00	Diptera	0.56	Chironomidae	0.14	Chironominae	0.08	dummy_Orthocladiinae	0.06	Agonopterix	0.04	Parachironomus_monochromus	0.02
SPUEA486-07		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	dummy_Sphinginae	1.00	Hyloicus	1.00	Hyloicus_pinastri	1.00
SMNSA217-16		Insecta	0.95	Diptera	0.28	Syrphidae	0.09	Eristalinae	0.08	Eristalini	0.08	Parhelophilus	0.05	Parhelophilus_consimilis	0.05
TACFI206-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.99	Exoristinae	0.99	Exoristini	0.98	Phorocera	0.91	Phorocera_obscura	0.91
SYGEO216-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Milesiini	0.99	Xylota	0.96	Xylota_meigeniana	0.42
SMNSA219-16		Arachnida	0.88	Araneae	0.88	Theridiidae	0.30	dummy_Theridiidae	0.30	dummy_Theridiidae	0.30	Thymoites	0.09	Thymoites_bellissimus	0.09
TIPSY029-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Sterrhopterix	1.00	Sterrhopterix_fusca	1.00
TACFI611-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Lophosia	1.00	Lophosia_fasciata	1.00
TESYR029-20		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Xanthogramma	0.99	Xanthogramma_citrofasciatum	0.96
SMNKA017-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.31	dummy_Linyphiidae	0.31	dummy_Linyphiidae	0.31	Palliduphantes	0.07	Palliduphantes_antroniensis	0.07
SCINO1089-16		Insecta	1.00	Diptera	0.70	Sciaridae	0.32	dummy_Sciaridae	0.32	dummy_Sciaridae	0.32	Mycetophila	0.08	Prosciara_prosciaroides	0.08
SYGEO312-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Didea	1.00	Didea_intermedia	1.00
SMNSH038-23		Insecta	1.00	Hymenoptera	0.41	Ichneumonidae	0.21	Ichneumoninae	0.08	dummy_Ichneumoninae	0.08	Ichneumon	0.07	Ichneumon_sarcitorius	0.05
ZMBN315-16		Insecta	1.00	Hemiptera	0.94	Microphysidae	0.94	dummy_Microphysidae	0.94	dummy_Microphysidae	0.94	Myrmedobia	0.94	Myrmedobia_distinguenda	0.94
SMNKA238-16		Arachnida	0.93	Araneae	0.93	Araneidae	0.43	dummy_Araneidae	0.43	dummy_Araneidae	0.43	Araniella	0.35	Araniella_proxima	0.35
TBGMI043-21		Insecta	0.99	Diptera	0.43	Carabidae	0.24	Harpalinae	0.21	Platynini	0.11	Agonum	0.08	Agonum_ericeti	0.04
RDNMD362-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Leucaniini	1.00	Leucania	1.00	Leucania_comma	1.00
SMNSA072-16		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	dummy_Thomisidae	1.00	dummy_Thomisidae	1.00	Xysticus	1.00	Xysticus_erraticus	1.00
SMNSA012-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	1.00	Pardosa_sphagnicola	0.52
TBGMI158-21		Insecta	0.74	Diptera	0.27	Nothridae	0.22	dummy_Nothridae	0.22	dummy_Nothridae	0.22	Nothrus	0.22	Nothrus_palustris	0.19
SMNKA260-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
TACFI607-12		Insecta	1.00	Diptera	0.91	Tachinidae	0.30	Tachininae	0.13	dummy_Azeliinae	0.12	Azelia	0.11	Azelia_triquetra	0.08
SMNSA147-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.91	dummy_Thomisidae	0.91	dummy_Thomisidae	0.91	Xysticus	0.80	Xysticus_luctuosus	0.28
TIPSY025-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
SCINO900-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
SMNKA288-16		Arachnida	0.96	Araneae	0.96	Thomisidae	0.61	dummy_Thomisidae	0.61	dummy_Thomisidae	0.61	Ozyptila	0.50	Ozyptila_brevipes	0.32
SMNKA091-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TACFI642-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Winthemiini	1.00	Winthemia	1.00	Winthemia_erythrura	0.90
SCINO495-15		Insecta	1.00	Diptera	0.83	Sciaridae	0.73	dummy_Sciaridae	0.73	dummy_Sciaridae	0.73	Bradysia	0.34	Bradysia_iridipennis	0.21
SMNKA253-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.88	dummy_Linyphiidae	0.88	dummy_Linyphiidae	0.88	Mecynargus	0.16	Mecynargus_sphagnicola	0.16
TIPSY027-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
TANYT095-14		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_telmaticus	1.00
SCINO343-15		Insecta	0.99	Diptera	0.78	Sciaridae	0.47	dummy_Sciaridae	0.47	dummy_Sciaridae	0.47	Camptochaeta	0.18	Camptochaeta_camptochaeta	0.14
TACFI468-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Meigenia	1.00	Meigenia_dorsalis	1.00
TIPSY042-08		Insecta	1.00	Lepidoptera	0.99	Psychidae	0.88	Naryciinae	0.88	dummy_Naryciinae	0.88	Dahlica	0.88	Dahlica_charlottae	0.21
SMNKA219-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	1.00	Pardosa_schenkeli	0.93
SMNKA135-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Stemonyphantes	1.00	Stemonyphantes_lineatus	1.00
TACFI388-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Periscepsia	1.00	Periscepsia_spathulata	1.00
SCINO937-15		Insecta	0.99	Diptera	0.77	Sciaridae	0.47	dummy_Sciaridae	0.47	dummy_Sciaridae	0.47	Corynoptera	0.17	Corynoptera_postforcipata	0.09
SMNKA094-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TIPSY026-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
TACFI251-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
RDBA532-06		Insecta	1.00	Lepidoptera	0.53	Ichneumonidae	0.14	Olethreutinae	0.10	Eucosmini	0.07	Gelis	0.04	Gypsonoma_minutana	0.04
POESE071-15		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
SMNKA262-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.65	dummy_Linyphiidae	0.65	dummy_Linyphiidae	0.65	Centromerus	0.55	Centromerus_arcanus	0.51
SMNKA044-16		Arachnida	0.99	Araneae	0.99	Thomisidae	0.89	dummy_Thomisidae	0.89	dummy_Thomisidae	0.89	Xysticus	0.74	Xysticus_luctuosus	0.25
TACFI608-12		Insecta	1.00	Diptera	0.97	Tachinidae	0.23	dummy_Anthomyiidae	0.20	dummy_Anthomyiidae	0.20	Sepsis	0.07	Sepsis_flavimana	0.06
SMNSA114-16		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	dummy_Salticidae	1.00	dummy_Salticidae	1.00	Heliophanus	1.00	Heliophanus_camtschadalicus	1.00
SMNKA193-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Drassyllus	1.00	Drassyllus_lutetianus	1.00
TIPSY045-08		Insecta	1.00	Lepidoptera	0.67	Tortricidae	0.32	Olethreutinae	0.24	Grapholitini	0.09	Ancylis	0.08	Phalacropterix_graslinella	0.04
TACFI194-12		Insecta	1.00	Diptera	0.99	Tachinidae	0.44	Exoristinae	0.24	dummy_Azeliinae	0.15	Winthemia	0.10	Winthemia_erythrura	0.08
SYGEO367-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.54
SMNSH027-23		Insecta	0.95	Lepidoptera	0.34	Ichneumonidae	0.10	Olethreutinae	0.04	Eucosmini	0.04	Thumatha	0.04	Thumatha_senex	0.04
TACFI223-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Hubneria	1.00	Hubneria_affinis	1.00
TBGMI029-21		Insecta	0.99	Diptera	0.40	Chironomidae	0.15	Chironominae	0.08	Tanytarsini	0.06	Tanytarsus	0.05	Tanytarsus_sylvaticus	0.04
TBGMI061-21		Insecta	0.97	Diptera	0.46	Chironomidae	0.13	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Philonthus	0.04	Neria_commutata	0.04
SMNSA261-16		Insecta	0.93	Diptera	0.41	Chironomidae	0.14	Larentiinae	0.07	dummy_Oligolophinae	0.07	Mitopus	0.07	Mitopus_morio	0.07
TBGMI186-21		Arachnida	1.00	Sarcoptiformes	1.00	Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	Hemileius	1.00	Hemileius_initialis	1.00
TACFI436-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Subclytia	1.00	Subclytia_rotundiventris	1.00
TRIPO024-16		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Polypedilum	1.00	Polypedilum_bicrenatum	1.00
SYGEO156-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	0.99	Volucellini	0.99	Volucella	0.99	Volucella_pellucens	0.96
TACFI265-12		Insecta	1.00	Diptera	0.98	Tachinidae	0.62	Exoristinae	0.58	Goniini	0.34	Allophorocera	0.14	Meigenia_mutabilis	0.10
SMNSA246-16		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.42	dummy_Gnaphosidae	0.42	dummy_Gnaphosidae	0.42	Gnaphosa	0.29	Gnaphosa_lapponum	0.17
ULMCA018-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Formicinae	1.00	Lasiini	1.00	Lasius	1.00	Lasius_niger	0.97
TRIFI1403-18		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Limnephilus	1.00	Limnephilus_centralis	1.00
TIPSY028-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SMNSA146-16		Arachnida	0.86	Araneae	0.86	Gnaphosidae	0.17	dummy_Gnaphosidae	0.17	dummy_Gnaphosidae	0.17	Gnaphosa	0.13	Phylloneta_sisyphia	0.07
TESYR016-20		Insecta	1.00	Diptera	0.93	Syrphidae	0.67	Syrphinae	0.61	Syrphini	0.58	Parasyrphus	0.12	Parasyrphus_tarsatus	0.06
TIPSY062-08		Insecta	1.00	Diptera	0.50	Tachinidae	0.16	Tachininae	0.09	Eucosmini	0.06	Cetema	0.04	Cetema_elongatum	0.04
RDBA247-05		Insecta	1.00	Hymenoptera	0.55	Ichneumonidae	0.24	Nematinae	0.08	dummy_Nematinae	0.08	Euura	0.08	Glypta_consimilis	0.03
TACFI445-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Cylindromyia	1.00	Cylindromyia_interrupta	1.00
TACFI263-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Myxexoristops	1.00	Myxexoristops_stolida	1.00
TACFI429-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	1.00
SMNKA318-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Zelotes	1.00	Zelotes_clivicola	0.67
RLP002-20		Insecta	1.00	Hemiptera	0.29	Cicadellidae	0.26	Deltocephalinae	0.24	Athysanini	0.17	Stictocoris	0.11	Stictocoris_picturatus	0.11
SCINO392-15		Insecta	0.99	Diptera	0.77	Sciaridae	0.40	dummy_Sciaridae	0.40	dummy_Sciaridae	0.40	Prosciara	0.13	Prosciara_prosciaroides	0.13
TIPSY031-08		Insecta	1.00	Lepidoptera	0.95	Psychidae	0.86	Oiketicinae	0.86	dummy_Oiketicinae	0.86	Sterrhopterix	0.60	Sterrhopterix_fusca	0.53
SMNKA177-16		Arachnida	0.94	Araneae	0.94	Gnaphosidae	0.64	dummy_Gnaphosidae	0.64	dummy_Gnaphosidae	0.64	Zelotes	0.39	Zelotes_latreillei	0.18
SMNKA256-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
SCINO294-15		Insecta	1.00	Lepidoptera	0.49	Sciaridae	0.29	dummy_Sciaridae	0.29	dummy_Sciaridae	0.29	Scatopsciara	0.09	Scatopsciara_subciliata	0.04
TACFI202-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	1.00
RDNMG506-08		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Leptologia	1.00	Leptologia_lota	1.00
TBGMI040-21		Insecta	1.00	Coleoptera	0.38	Staphylinidae	0.26	Aleocharinae	0.10	Tachyporini	0.08	Tachyporus	0.08	Tachyporus_spACG2604	0.08
TBGMI182-21		Insecta	0.61	Araneae	0.36	Linyphiidae	0.19	dummy_Linyphiidae	0.19	dummy_Linyphiidae	0.19	Walckenaeria	0.07	Walckenaeria_alticeps	0.05
SYGEO026-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Bacchini	1.00	Platycheirus	1.00	Platycheirus_tarsalis	0.91
SMNSP921-19		Insecta	0.96	Hymenoptera	0.54	Eulophidae	0.32	Eulophinae	0.29	dummy_Eulophinae	0.29	Pnigalio	0.27	Pnigalio_agraules	0.24
TACFI452-12		Insecta	1.00	Diptera	0.97	Tachinidae	0.61	Exoristinae	0.53	Goniini	0.26	Gonia	0.11	Pales_pavida	0.08
SCINO624-15		Insecta	0.97	Diptera	0.80	Sciaridae	0.59	dummy_Sciaridae	0.59	dummy_Sciaridae	0.59	Lycoriella	0.30	Lycoriella_thuringiensis	0.27
RDNMH542-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
TIPSY043-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_charlottae	0.99
SRDOC002-15		Insecta	1.00	Diptera	0.51	Mycetophilidae	0.30	Mycetophilinae	0.16	Mycetophilini	0.14	Mycetophila	0.10	Apamea_crenata	0.05
SMNKA106-16		Arachnida	0.95	Araneae	0.95	Theridiidae	0.38	dummy_Theridiidae	0.38	dummy_Theridiidae	0.38	Theridion	0.34	Theridion_pictum	0.34
TBGMI180-21		Insecta	0.82	Diptera	0.24	Thyrisomidae	0.12	dummy_Thyrisomidae	0.12	dummy_Thyrisomidae	0.12	Panthelozetes	0.12	Panthelozetes_paoli	0.12
SYGEO015-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.75
TACFI017-11		Insecta	1.00	Diptera	0.87	Tachinidae	0.48	Phasiinae	0.26	Cylindromyiini	0.26	Cylindromyia	0.26	Cylindromyia_brassicaria	0.24
SCINO933-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
TBGMI198-22		Insecta	0.92	Diptera	0.45	Chironomidae	0.13	Gelechiinae	0.08	Pemphredonini	0.06	Passaloecus	0.05	Passaloecus_borealis	0.04
SMNSA081-16		Arachnida	1.00	Araneae	1.00	Oxyopidae	0.98	dummy_Oxyopidae	0.98	dummy_Oxyopidae	0.98	Oxyopes	0.98	Oxyopes_ramosus	0.98
ULMCA016-19		Insecta	1.00	Coleoptera	0.38	Geometridae	0.12	Lithocolletinae	0.07	dummy_Lithocolletinae	0.07	Phyllonorycter	0.07	Phyllonorycter_froelichiella	0.05
SMNSA077-16		Arachnida	0.93	Araneae	0.93	Linyphiidae	0.83	dummy_Linyphiidae	0.83	dummy_Linyphiidae	0.83	Walckenaeria	0.32	Walckenaeria_cuspidata	0.25
SMNKA265-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
SCINO1454-16		Insecta	1.00	Diptera	0.49	Sciaridae	0.32	dummy_Sciaridae	0.32	dummy_Sciaridae	0.32	Corynoptera	0.08	Claustropyga_brevichaeta	0.04
SMNKA192-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.98	dummy_Thomisidae	0.98	dummy_Thomisidae	0.98	Ozyptila	0.97	Ozyptila_trux	0.82
TBGMI113-21		Insecta	1.00	Coleoptera	0.44	Curculionidae	0.20	Curculioninae	0.08	Ellescini	0.07	Dorytomus	0.07	Dorytomus_tortrix	0.06
SMNSP491-19		Insecta	0.99	Hymenoptera	0.78	Eulophidae	0.38	Eulophinae	0.22	dummy_Eulophinae	0.22	Pnigalio	0.12	Neochrysocharis_chlorogaster	0.07
PSYCH052-11		Insecta	1.00	Lepidoptera	0.89	Psychidae	0.36	Psychinae	0.35	dummy_Psychinae	0.35	Proutia	0.31	Proutia_rotunda	0.20
TACFI604-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Tachinini	1.00	Tachina	1.00	Tachina_fera	1.00
SMNSH036-23		Insecta	0.99	Lepidoptera	0.37	Ichneumonidae	0.17	Lithocolletinae	0.09	dummy_Lithocolletinae	0.09	Phyllonorycter	0.09	Phyllonorycter_apparella	0.06
RDNMD359-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Plusiini	1.00	Polychrysia	1.00	Polychrysia_moneta	1.00
SMNKA268-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
